date,lat,lon,indicator,mu,var
93.0,56.8,-2.799999999999997,1.0,14.18641822247684,0.00011544002839388466
92.0,52.5,-9.0,1.0,5.902085762543797,0.0015447998120921784
92.0,58.5,-6.300000000000002,1.0,8.191600037194581,0.0006746897262804243
95.0,50.1,-8.0,1.0,5.470218910523506,0.0003086728360627475
93.0,55.90000000000001,0.3000000000000007,1.0,20.222776606805446,0.00016418611591253812
95.0,52.0,-5.699999999999998,1.0,4.806054978609545,0.00013284974872669107
94.0,53.40000000000001,-1.599999999999998,1.0,47.10911325911124,0.00019694676727941444
92.0,51.40000000000001,-8.399999999999999,1.0,7.229530930412525,0.0011469046689672581
94.0,50.1,-2.599999999999998,1.0,11.346065565947164,0.0004428977413570524
95.0,52.1,-4.699999999999998,1.0,4.675839196775215,0.0002836449787591502
94.0,50.40000000000001,-7.0,1.0,4.675263056676674,0.0013929624779093217
92.0,57.5,-6.5,1.0,10.1414708571541,0.0006379369008643802
92.0,51.40000000000001,-6.800000000000002,1.0,8.636267583805177,0.0005762777455753821
95.0,50.6,-10.7,1.0,5.011279763501216,0.0017951746248398809
93.0,54.8,0.6000000000000014,1.0,26.49545641565729,8.414417641903174e-05
92.0,56.0,-1.5,1.0,9.278351389141607,0.0002554116842926092
92.0,51.6,-7.899999999999999,1.0,7.34956987531218,0.0010832470446785931
94.0,51.5,-6.599999999999998,1.0,4.839251999493551,0.0002520299112592565
93.0,56.1,-10.1,1.0,10.522569148566602,0.0011309296863344731
93.0,53.6,-4.299999999999997,1.0,26.222776284099353,0.00014380501410511044
94.0,58.2,-5.599999999999998,1.0,10.522458806801717,0.0010266609998378319
92.0,57.1,-7.699999999999998,1.0,9.50765650662785,0.0019764886073548073
95.0,52.2,-9.1,1.0,4.759176290462978,0.0009069243656050277
93.0,50.6,-1.599999999999998,1.0,21.918362008484653,0.00029803654664872374
92.0,50.0,-4.0,1.0,14.12213742416974,0.0002625767054118911
93.0,53.0,-2.6999999999999997,1.0,32.97213970657101,0.0001507104102845181
